300,0.930483,0.0341,,,,,,,,
301,0.967643,0.36014,,,,,,,,
302,1.00597,0.68618,,,,,,,,
303,1.04549,1.01222,,,,,,,,
304,1.08623,1.33826,,,,,,,,
305,1.12821,1.6643,,,,,,,,
306,1.17147,1.99034,,,,,,,,
307,1.21602,2.31638,,,,,,,,
308,1.26188,2.64242,,,,,,,,
309,1.3091,2.96846,,,,,,,,
310,1.35769,3.2945,,,,,,,,
311,1.40768,4.98865,,,,,,,,
312,1.4591,6.6828,,,,,,,,
313,1.51198,8.37695,,,,,,,,
314,1.56633,10.0711,,,,,,,,
315,1.62219,11.7652,,,,,,,,
316,1.67959,13.4594,,,,,,,,
317,1.73855,15.1535,,,,,,,,
318,1.7991,16.8477,,,,,,,,
319,1.86127,18.5418,,,,,,,,
320,1.92508,20.236,,,,,,,,
321,1.99057,21.9177,,,,,,,,
322,2.05776,23.5995,,,,,,,,
323,2.12667,25.2812,,,,,,,,
324,2.19734,26.963,,,,,,,,
325,2.2698,28.6447,,,,,,,,
326,2.34406,30.3265,,,,,,,,
327,2.42017,32.0082,,,,,,,,
328,2.49814,33.69,,,,,,,,
329,2.57801,35.3717,,,,,,,,
330,2.65981,37.0535,,,,,,,,
331,2.74355,37.343,,,,,,,,
332,2.82928,37.6326,,,,,,,,
333,2.91701,37.9221,,,,,,,,
334,3.00678,38.2116,,,,,,,,
335,3.09861,38.5011,,,,,,,,
336,3.19253,38.7907,,,,,,,,
337,3.28857,39.0802,,,,,,,,
338,3.38676,39.3697,,,,,,,,
339,3.48712,39.6593,,,,,,,,
340,3.58968,39.9488,,,,,,,,
341,3.69447,40.4451,,,,,,,,
342,3.80152,40.9414,,,,,,,,
343,3.91085,41.4377,,,,,,,,
344,4.0225,41.934,,,,,,,,
345,4.13648,42.4302,,,,,,,,
346,4.25282,42.9265,,,,,,,,
347,4.37156,43.4228,,,,,,,,
348,4.49272,43.9191,,,,,,,,
349,4.61631,44.4154,,,,,,,,
350,4.74238,44.9117,,,,,,,,
351,4.87095,45.0844,,,,,,,,
352,5.00204,45.257,,,,,,,,
353,5.13568,45.4297,,,,,,,,
354,5.27189,45.6023,,,,,,,,
355,5.4107,45.775,,,,,,,,
356,5.55213,45.9477,,,,,,,,
357,5.69622,46.1203,,,,,,,,
358,5.84298,46.293,,,,,,,,
359,5.99244,46.4656,,,,,,,,
360,6.14462,46.6383,,,0.0001299,0.000003917,0.0006061,1.222E-07,1.3398E-08,5.35027E-07
361,6.29955,47.1834,,,0.000145847,4.39358E-06,0.000680879,1.85138E-07,2.0294E-08,8.1072E-07
362,6.45724,47.7285,,,0.000163802,4.9296E-06,0.000765146,2.7883E-07,3.056E-08,1.2212E-06
363,6.61774,48.2735,,,0.000184004,5.53214E-06,0.000860012,4.1747E-07,4.574E-08,1.8287E-06
364,6.78105,48.8186,,,0.00020669,6.20825E-06,0.000966593,6.2133E-07,6.805E-08,2.7222E-06
365,6.9472,49.3637,,,0.0002321,0.000006965,0.001086,9.1927E-07,1.0065E-07,4.0283E-06
366,7.11621,49.9088,,,0.000260728,7.81322E-06,0.001220586,1.35198E-06,1.4798E-07,5.9257E-06
367,7.28811,50.4539,,,0.000293075,8.76734E-06,0.001372729,1.97654E-06,2.1627E-07,8.6651E-06
368,7.46292,50.9989,,,0.000329388,9.83984E-06,0.001543579,2.8725E-06,3.142E-07,0.000012596
369,7.64066,51.544,,,0.000369914,1.10432E-05,0.001734286,4.1495E-06,4.537E-07,0.000018201
370,7.82135,52.0891,,,0.0004149,0.00001239,0.001946,5.9586E-06,6.511E-07,2.61437E-05
371,8.00501,51.8777,,,0.000464159,1.38864E-05,0.002177777,8.5056E-06,9.288E-07,0.00003733
372,8.19167,51.6664,,,0.000518986,1.55573E-05,0.002435809,1.20686E-05,1.3175E-06,0.000052987
373,8.38134,51.455,,,0.000581854,1.7443E-05,0.002731953,1.70226E-05,1.8572E-06,0.000074764
374,8.57404,51.2437,,,0.000655235,1.95838E-05,0.003078064,0.000023868,0.000002602,0.00010487
375,8.7698,51.0323,,,0.0007416,0.00002202,0.003486,0.000033266,0.000003625,0.00014622
376,8.96864,50.8209,,,0.00084503,2.48397E-05,0.003975227,0.000046087,0.000005019,0.00020266
377,9.17056,50.6096,,,0.000964527,2.80413E-05,0.00454088,0.000063472,0.000006907,0.00027923
378,9.37561,50.3982,,,0.001094949,3.1531E-05,0.00515832,0.000086892,0.000009449,0.00038245
379,9.58378,50.1869,,,0.001231154,3.52152E-05,0.005802907,0.000118246,0.000012848,0.00052072
380,9.7951,49.9755,0.0002,0.000589,0.001368,0.000039,0.006450001,0.000159952,0.000017364,0.000704776
381,10.0096,50.4428,0.00022821,0.000665,0.00150205,4.28264E-05,0.007083216,0.00021508,0.000023327,0.00094823
382,10.2273,50.91,0.00026109,0.000752,0.001642328,4.69146E-05,0.007745488,0.00028749,0.00003115,0.0012682
383,10.4481,51.3773,0.00029936,0.000854,0.001802382,5.15896E-05,0.008501152,0.00038199,0.00004135,0.0016861
384,10.6722,51.8446,0.00034387,0.000972,0.001995757,5.71764E-05,0.009414544,0.00050455,0.00005456,0.0022285
385,10.8996,52.3118,0.00039556,0.001108,0.002236,0.000064,0.01054999,0.00066244,0.00007156,0.0029278
386,11.1302,52.7791,0.00045544,0.001268,0.002535385,7.23442E-05,0.0119658,0.0008645,0.0000933,0.0038237
387,11.364,53.2464,0.00052462,0.001453,0.002892603,8.22122E-05,0.01365587,0.0011215,0.00012087,0.0049642
388,11.6012,53.7137,0.00060428,0.001668,0.003300829,9.35082E-05,0.01558805,0.00144616,0.00015564,0.0064067
389,11.8416,54.1809,0.00069565,0.001918,0.003753236,0.000106136,0.01773015,0.00185359,0.0001992,0.0082193
390,12.0853,54.6482,0.0008,0.002209,0.004243,0.00012,0.02005001,0.0023616,0.0002534,0.0104822
391,12.3324,57.4589,0.00091635,0.002547,0.004762389,0.000134984,0.02251136,0.0029906,0.0003202,0.013289
392,12.5828,60.2695,0.0010477,0.002939,0.005330048,0.000151492,0.02520288,0.0037645,0.0004024,0.016747
393,12.8366,63.0802,0.0011955,0.003394,0.005978712,0.000170208,0.02827972,0.0047102,0.0005023,0.02098
394,13.0938,65.8909,0.0013611,0.003921,0.006741117,0.000191816,0.03189704,0.0058581,0.0006232,0.026127
395,13.3543,68.7015,0.0015457,0.00453,0.00765,0.000217,0.03621,0.0072423,0.0007685,0.032344
396,13.6182,71.5122,0.0017508,0.00524,0.008751373,0.000246907,0.04143771,0.0088996,0.0009417,0.039802
397,13.8855,74.3229,0.0018776,0.00605,0.01002888,0.00028124,0.04750372,0.0108709,0.0011478,0.048691
398,14.1563,77.1336,0.0022273,0.00698,0.0114217,0.00031852,0.05411988,0.0131989,0.0013903,0.05921
399,14.4304,79.9442,0.0025011,0.00806,0.01286901,0.000357267,0.06099803,0.0159292,0.001674,0.071576
400,14.708,82.7549,0.0028,0.00929,0.01431,0.000396,0.06785001,0.0191097,0.0020044,0.0860109
401,14.9891,83.628,0.0031159,0.0107,0.01570443,0.000433715,0.07448632,0.022788,0.002386,0.10274
402,15.2736,84.5011,0.0034576,0.01231,0.01714744,0.000473024,0.08136156,0.027011,0.002822,0.122
403,15.5616,85.3742,0.0038268,0.01413,0.01878122,0.000517876,0.08915364,0.031829,0.003319,0.14402
404,15.853,86.2473,0.0042256,0.01619,0.02074801,0.000572219,0.09854048,0.037278,0.00388,0.16899
405,16.148,87.1204,0.0046562,0.01852,0.02319,0.00064,0.1102,0.0434,0.004509,0.19712
406,16.4464,87.9936,0.0051216,0.02113,0.02620736,0.00072456,0.1246133,0.050223,0.005209,0.22857
407,16.7484,88.8667,0.0056248,0.02405,0.02978248,0.0008255,0.1417017,0.057764,0.005985,0.26347
408,17.0538,89.7398,0.0061695,0.0273,0.03388092,0.00094116,0.1613035,0.066038,0.006833,0.3019
409,17.3628,90.6129,0.0067597,0.03089,0.03846824,0.00106988,0.1832568,0.075033,0.007757,0.34387
410,17.6753,91.486,0.0074,0.03484,0.04351,0.00121,0.2074,0.084736,0.008756,0.389366
411,17.9913,91.6806,0.0081451,0.03916,0.0489956,0.001362091,0.2336921,0.095041,0.009816,0.43797
412,18.3108,91.8752,0.0089555,0.0439,0.0550226,0.001530752,0.2626114,0.105836,0.010918,0.48922
413,18.6339,92.0697,0.0098322,0.049,0.0617188,0.001720368,0.2947746,0.117066,0.012058,0.5429
414,18.9605,92.2643,0.010774,0.0545,0.069212,0.001935323,0.3307985,0.128682,0.013237,0.59881
415,19.2907,92.4589,0.011779,0.0604,0.07763,0.00218,0.3713,0.140638,0.014456,0.65676
416,19.6244,92.6535,0.012842,0.0668,0.08695811,0.0024548,0.4162091,0.152893,0.015717,0.71658
417,19.9617,92.8481,0.013956,0.0736,0.09717672,0.002764,0.4654642,0.165416,0.017025,0.77812
418,20.3026,93.0426,0.015111,0.0808,0.1084063,0.0031178,0.5196948,0.178191,0.018399,0.84131
419,20.647,93.2372,0.016297,0.0885,0.1207672,0.0035264,0.5795303,0.191214,0.019848,0.90611
420,20.995,93.4318,0.0175,0.0966,0.13438,0.004,0.6456,0.204492,0.021391,0.972542
421,21.3465,92.7568,0.018582,0.1052,0.1493582,0.00454624,0.7184838,0.21765,0.022992,1.0389
422,21.7016,92.0819,0.019645,0.1141,0.1653957,0.00515932,0.7967133,0.230267,0.024598,1.1031
423,22.0603,91.4069,0.020683,0.1235,0.1819831,0.00582928,0.8778459,0.242311,0.026213,1.1651
424,22.4225,90.732,0.021694,0.1334,0.198611,0.00654616,0.959439,0.253793,0.027841,1.2249
425,22.7883,90.057,0.022678,0.1436,0.21477,0.0073,1.0390501,0.264737,0.029497,1.2825
426,23.1577,89.3821,0.023636,0.1541,0.2301868,0.008086507,1.1153673,0.275195,0.031195,1.3382
427,23.5307,88.7071,0.024572,0.1651,0.2448797,0.00890872,1.1884971,0.285301,0.032927,1.3926
428,23.9072,88.0322,0.02549,0.1764,0.2587773,0.00976768,1.2581233,0.295143,0.034738,1.4461
429,24.2873,87.3572,0.026397,0.1879,0.2718079,0.01066443,1.3239296,0.304869,0.036654,1.4994
430,24.6709,86.6823,0.0273,0.1998,0.2839,0.0116,1.3856,0.314679,0.038676,1.55348
431,25.0581,88.5006,0.028335,0.2119,0.2949438,0.01257317,1.4426352,0.324355,0.040792,1.6072
432,25.4489,90.3188,0.029383,0.2243,0.3048965,0.01358272,1.4948035,0.33357,0.042946,1.6589
433,25.8432,92.1371,0.030442,0.2369,0.3137873,0.01462968,1.5421903,0.342243,0.045114,1.7082
434,26.2411,93.9554,0.03151,0.2496,0.3216454,0.01571509,1.5848807,0.350312,0.047333,1.7548
435,26.6425,95.7736,0.032584,0.2625,0.3285,0.01684,1.62296,0.357719,0.049602,1.7985
436,27.0475,97.5919,0.033661,0.2755,0.3343513,0.01800736,1.6564048,0.364482,0.051934,1.8392
437,27.456,99.4102,0.034735,0.2886,0.3392101,0.01921448,1.6852959,0.370493,0.054337,1.8766
438,27.8681,101.228,0.035803,0.3017,0.3431213,0.02045392,1.7098745,0.375727,0.056822,1.9105
439,28.2836,103.047,0.03686,0.3149,0.3461296,0.02171824,1.7303821,0.380158,0.059399,1.9408
440,28.7027,104.865,0.0379,0.3281,0.34828,0.023,1.74706,0.383734,0.062077,1.96728
441,29.1253,106.079,0.038838,0.3412,0.3495999,0.02429461,1.7600446,0.386327,0.064737,1.9891
442,29.5515,107.294,0.039752,0.3543,0.3501474,0.02561024,1.7696233,0.387858,0.067285,2.0057
443,29.9811,108.508,0.040646,0.3673,0.350013,0.02695857,1.7762637,0.388396,0.069764,2.0174
444,30.4142,109.722,0.041524,0.3803,0.349287,0.02835125,1.7804334,0.387978,0.072218,2.0244
445,30.8508,110.936,0.042391,0.3931,0.34806,0.0298,1.7826,0.386726,0.074704,2.0273
446,31.2909,112.151,0.043252,0.406,0.3463733,0.03131083,1.7829682,0.384696,0.077272,2.0264
447,31.7345,113.365,0.044116,0.418,0.3442624,0.03288368,1.7816998,0.382006,0.079979,2.0223
448,32.1815,114.579,0.04499,0.431,0.3418088,0.03452112,1.7791982,0.378709,0.082874,2.0153
449,32.632,115.794,0.045881,0.443,0.3390941,0.03622571,1.7758671,0.374915,0.086,2.006
450,33.0859,117.008,0.0468,0.455,0.3362,0.038,1.77211,0.370702,0.089456,1.9948
451,33.5432,117.088,0.047743,0.467,0.3331977,0.03984667,1.7682589,0.366089,0.092947,1.9814
452,34.004,117.169,0.048733,0.479,0.3300411,0.041768,1.764039,0.361045,0.096275,1.9653
453,34.4682,117.249,0.049785,0.49,0.3266357,0.043766,1.7589438,0.355518,0.099535,1.9464
454,34.9358,117.33,0.05091,0.502,0.3228868,0.04584267,1.7524663,0.349486,0.102829,1.9248
455,35.4068,117.41,0.052122,0.513,0.3187,0.048,1.7441,0.342957,0.106256,1.9007
456,35.8811,117.49,0.053435,0.524,0.3140251,0.05024368,1.7335595,0.335893,0.109901,1.8741
457,36.3588,117.571,0.054864,0.535,0.308884,0.05257304,1.7208581,0.328284,0.113835,1.8451
458,36.8399,117.651,0.056424,0.546,0.3032904,0.05498056,1.7059369,0.32015,0.118167,1.8139
459,37.3243,117.732,0.058131,0.557,0.2972579,0.05745872,1.6887372,0.311475,0.122932,1.7806
460,37.8121,117.812,0.06,0.567,0.2908,0.06,1.6692,0.302273,0.128201,1.74537
461,38.3031,117.517,0.06260197,0.578,0.2839701,0.06260197,1.6475287,0.292858,0.133457,1.7091
462,38.7975,117.222,0.06527752,0.588,0.2767214,0.06527752,1.6234127,0.283502,0.138323,1.6723
463,39.2951,116.927,0.06804208,0.599,0.2689178,0.06804208,1.5960223,0.274044,0.143042,1.6347
464,39.796,116.632,0.07091109,0.61,0.2604227,0.07091109,1.564528,0.264263,0.147787,1.5956
465,40.3002,116.336,0.0739,0.62,0.2511,0.0739,1.5281,0.254085,0.152761,1.5549
466,40.8076,116.041,0.077016,0.631,0.2408475,0.077016,1.4861114,0.243392,0.158102,1.5122
467,41.3182,115.746,0.0802664,0.642,0.2298512,0.0802664,1.4395215,0.232187,0.163941,1.4673
468,41.832,115.451,0.0836668,0.653,0.2184072,0.0836668,1.3898799,0.220488,0.170362,1.4199
469,42.3491,115.156,0.0872328,0.664,0.2068115,0.0872328,1.3387362,0.208198,0.177425,1.37
470,42.8693,114.861,0.09098,0.676,0.19536,0.09098,1.28764,0.195618,0.18519,1.31756
471,43.3926,114.967,0.09491755,0.687,0.1842136,0.09491755,1.2374223,0.183034,0.193025,1.2624
472,43.9192,115.073,0.09904584,0.699,0.1733273,0.09904584,1.1878243,0.170222,0.200313,1.205
473,44.4488,115.18,0.1033674,0.71,0.1626881,0.1033674,1.1387611,0.157348,0.207156,1.1466
474,44.9816,115.286,0.1078846,0.722,0.1522833,0.1078846,1.090148,0.14465,0.213644,1.088
475,45.5174,115.392,0.1126,0.734,0.1421,0.1126,1.0419,0.132349,0.21994,1.0302
476,46.0563,115.498,0.117532,0.745,0.1321786,0.117532,0.9941976,0.120584,0.22617,0.97383
477,46.5983,115.604,0.1226744,0.757,0.1225696,0.1226744,0.9473473,0.109456,0.232467,0.91943
478,47.1433,115.711,0.1279928,0.769,0.1132752,0.1279928,0.9014531,0.099042,0.239025,0.86746
479,47.6913,115.817,0.1334528,0.781,0.1042979,0.1334528,0.8566193,0.089388,0.245997,0.81828
480,48.2423,115.923,0.13902,0.793,0.09564,0.13902,0.8129501,0.080507,0.253589,0.772125
481,48.7963,115.212,0.1446764,0.805,0.08729955,0.1446764,0.7705173,0.072034,0.261876,0.72829
482,49.3533,114.501,0.1504693,0.817,0.07930804,0.1504693,0.7294448,0.06371,0.270643,0.68604
483,49.9132,113.789,0.1564619,0.828,0.07171776,0.1564619,0.6899136,0.055694,0.279645,0.64553
484,50.476,113.078,0.1627177,0.84,0.06458099,0.1627177,0.6521049,0.048117,0.288694,0.60685
485,51.0418,112.367,0.1693,0.851,0.05795001,0.1693,0.6162,0.041072,0.297665,0.57006
486,51.6104,111.656,0.1762431,0.862,0.05186211,0.1762431,0.5823286,0.034642,0.306469,0.53522
487,52.1818,110.945,0.1835581,0.873,0.04628152,0.1835581,0.5504162,0.028896,0.315035,0.50234
488,52.7561,110.233,0.1912735,0.884,0.04115088,0.1912735,0.5203376,0.023876,0.323335,0.4714
489,53.3332,109.522,0.199418,0.894,0.03641283,0.199418,0.4919673,0.019628,0.331366,0.44239
490,53.9132,108.811,0.20802,0.904,0.03201,0.20802,0.46518,0.016172,0.339133,0.415254
491,54.4958,108.865,0.2171199,0.914,0.0279172,0.2171199,0.4399246,0.0133,0.34786,0.390024
492,55.0813,108.92,0.2267345,0.923,0.0241444,0.2267345,0.4161836,0.010759,0.358326,0.366399
493,55.6694,108.974,0.2368571,0.932,0.020687,0.2368571,0.3938822,0.008542,0.370001,0.344015
494,56.2603,109.028,0.2474812,0.941,0.0175404,0.2474812,0.3729459,0.006661,0.382464,0.322689
495,56.8539,109.082,0.2586,0.949,0.0147,0.2586,0.3533,0.005132,0.395379,0.302356
496,57.4501,109.137,0.2701849,0.957,0.01216179,0.2701849,0.3348578,0.003982,0.408482,0.283036
497,58.0489,109.191,0.2822939,0.964,0.00991996,0.2822939,0.3175521,0.003239,0.421588,0.264816
498,58.6504,109.245,0.2950505,0.97,0.00796724,0.2950505,0.3013375,0.002934,0.434619,0.247848
499,59.2545,109.3,0.308578,0.976,0.006296346,0.308578,0.2861686,0.003114,0.447601,0.232318
500,59.8611,109.354,0.323,0.982,0.0049,0.323,0.272,0.003816,0.460777,0.218502
501,60.4703,109.199,0.3384021,0.986,0.003777173,0.3384021,0.2588171,0.005095,0.47434,0.205851
502,61.082,109.044,0.3546858,0.99,0.00294532,0.3546858,0.2464838,0.006936,0.4882,0.193596
503,61.6962,108.888,0.3716986,0.994,0.00242488,0.3716986,0.2347718,0.009299,0.50234,0.181736
504,62.3128,108.733,0.3892875,0.997,0.002236293,0.3892875,0.2234533,0.012147,0.51674,0.170281
505,62.932,108.578,0.4073,0.998,0.0024,0.4073,0.2123,0.015444,0.53136,0.159249
506,63.5535,108.423,0.4256299,1,0.00292552,0.4256299,0.2011692,0.019156,0.54619,0.148673
507,64.1775,108.268,0.4443096,1,0.00383656,0.4443096,0.1901196,0.02325,0.56118,0.138609
508,64.8038,108.112,0.4633944,1,0.00517484,0.4633944,0.1792254,0.02769,0.57629,0.129096
509,65.4325,107.957,0.4829395,0.998,0.00698208,0.4829395,0.1685608,0.032444,0.5915,0.120215
510,66.0635,107.802,0.503,0.997,0.0093,0.503,0.1582,0.037465,0.606741,0.112044
511,66.6968,107.501,0.5235693,0.994,0.01214949,0.5235693,0.1481383,0.042956,0.62215,0.10471
512,67.3324,107.2,0.544512,0.99,0.01553588,0.544512,0.1383758,0.049114,0.63783,0.098196
513,67.9702,106.898,0.56569,0.986,0.01947752,0.56569,0.1289942,0.05592,0.65371,0.092361
514,68.6102,106.597,0.5869653,0.981,0.02399277,0.5869653,0.1200751,0.063349,0.66968,0.087088
515,69.2525,106.296,0.6082,0.975,0.0291,0.6082,0.1117,0.071358,0.68566,0.082248
516,69.8969,105.995,0.6293456,0.968,0.03481485,0.6293456,0.1039048,0.079901,0.70155,0.077744
517,70.5435,105.694,0.6503068,0.961,0.04112016,0.6503068,0.09666748,0.088909,0.71723,0.073456
518,71.1922,105.392,0.6708752,0.953,0.04798504,0.6708752,0.08998272,0.098293,0.73257,0.069268
519,71.843,105.091,0.6908424,0.944,0.05537861,0.6908424,0.08384531,0.107949,0.74746,0.06506
520,72.4959,104.79,0.71,0.935,0.06327,0.71,0.07824999,0.117749,0.761757,0.060709
521,73.1508,105.08,0.7281852,0.925,0.07163501,0.7281852,0.07320899,0.127839,0.77534,0.056457
522,73.8077,105.37,0.7454636,0.915,0.08046224,0.7454636,0.06867816,0.13845,0.78822,0.052609
523,74.4666,105.66,0.7619694,0.904,0.08973996,0.7619694,0.06456784,0.149516,0.80046,0.049122
524,75.1275,105.95,0.7778368,0.892,0.09945645,0.7778368,0.06078835,0.161041,0.81214,0.045954
525,75.7903,106.239,0.7932,0.88,0.1096,0.7932,0.05725001,0.172953,0.82333,0.04305
526,76.4551,106.529,0.8081104,0.867,0.1201674,0.8081104,0.05390435,0.185209,0.83412,0.040368
527,77.1217,106.819,0.8224962,0.854,0.1311145,0.8224962,0.05074664,0.197755,0.8446,0.037839
528,77.7902,107.109,0.8363068,0.84,0.1423679,0.8363068,0.04775276,0.210538,0.85487,0.035384
529,78.4605,107.399,0.8494916,0.826,0.1538542,0.8494916,0.04489859,0.22346,0.86504,0.032949
530,79.1326,107.689,0.862,0.811,0.1655,0.862,0.04216,0.236491,0.875211,0.030451
531,79.8065,107.361,0.8738108,0.796,0.1772571,0.8738108,0.03950728,0.249633,0.88537,0.028029
532,80.4821,107.032,0.8849624,0.781,0.18914,0.8849624,0.03693564,0.262972,0.89537,0.025862
533,81.1595,106.704,0.8954936,0.765,0.2011694,0.8954936,0.03445836,0.276515,0.90515,0.02392
534,81.8386,106.375,0.9054432,0.749,0.2133658,0.9054432,0.03208872,0.290269,0.91465,0.022174
535,82.5193,106.047,0.9148501,0.733,0.2257499,0.9148501,0.02984,0.304213,0.92381,0.020584
536,83.2017,105.719,0.9237348,0.717,0.2383209,0.9237348,0.02771181,0.318361,0.93255,0.019127
537,83.8856,105.39,0.9320924,0.7,0.2510668,0.9320924,0.02569444,0.332705,0.94081,0.01774
538,84.5712,105.062,0.9399226,0.683,0.2639922,0.9399226,0.02378716,0.347232,0.94852,0.016403
539,85.2584,104.733,0.9472252,0.667,0.2771017,0.9472252,0.02198925,0.361926,0.9556,0.015064
540,85.947,104.405,0.954,0.65,0.2904,0.954,0.0203,0.376772,0.961988,0.013676
541,86.6372,104.369,0.9602561,0.633,0.3038912,0.9602561,0.01871805,0.391683,0.96754,0.012308
542,87.3288,104.333,0.9660074,0.616,0.3175726,0.9660074,0.01724036,0.406594,0.97223,0.011056
543,88.0219,104.297,0.9712606,0.599,0.3314384,0.9712606,0.01586364,0.421539,0.97617,0.009915
544,88.7165,104.261,0.9760225,0.581,0.3454828,0.9760225,0.01458461,0.436517,0.97946,0.008872
545,89.4124,104.225,0.9803,0.564,0.3597,0.9803,0.0134,0.451584,0.9822,0.007918
546,90.1097,104.19,0.9840924,0.548,0.3740839,0.9840924,0.01230723,0.466782,0.98452,0.00703
547,90.8083,104.154,0.9874182,0.531,0.3886396,0.9874182,0.01130188,0.482147,0.98652,0.006223
548,91.5082,104.118,0.9903128,0.514,0.4033784,0.9903128,0.01037792,0.497738,0.98832,0.005453
549,92.2095,104.082,0.9928116,0.497,0.4183115,0.9928116,0.009529306,0.513606,0.99002,0.004714
550,92.912,104.046,0.9949501,0.481,0.4334499,0.9949501,0.008749999,0.529826,0.991761,0.003988
551,93.6157,103.641,0.9967108,0.465,0.4487953,0.9967108,0.0080352,0.54644,0.99353,0.003289
552,94.3206,103.237,0.9980983,0.448,0.464336,0.9980983,0.0073816,0.563426,0.99523,0.002646
553,95.0267,102.832,0.999112,0.433,0.480064,0.999112,0.0067854,0.580726,0.99677,0.002063
554,95.7339,102.428,0.9997482,0.417,0.4959713,0.9997482,0.0062428,0.59829,0.99809,0.001533
555,96.4423,102.023,1,0.402,0.5120501,1,0.005749999,0.616053,0.99911,0.001091
556,97.1518,101.618,0.9998567,0.3864,0.5282959,0.9998567,0.0053036,0.633948,0.99977,0.000711
557,97.8623,101.214,0.9993046,0.3715,0.5446916,0.9993046,0.0048998,0.651901,1,0.000407
558,98.5739,100.809,0.9983255,0.3569,0.5612094,0.9983255,0.0045342,0.669824,0.99971,0.000184
559,99.2864,100.405,0.9968987,0.3427,0.5778215,0.9968987,0.0042024,0.687632,0.99885,0.000047
560,100,100,0.995,0.3288,0.5945,0.995,0.0039,0.705224,0.99734,
561,100.715,99.6334,0.9926005,0.3151,0.6112209,0.9926005,0.0036232,0.722773,0.99526,
562,101.43,99.2668,0.9897426,0.3018,0.6279758,0.9897426,0.0033706,0.740483,0.99274,
563,102.146,98.9003,0.9864444,0.2888,0.6447602,0.9864444,0.0031414,0.758273,0.98975,
564,102.864,98.5337,0.9827241,0.2762,0.6615697,0.9827241,0.0029348,0.776083,0.9863,
565,103.582,98.1671,0.9786,0.2639,0.6784,0.9786,0.002749999,0.793832,0.98238,
566,104.301,97.8005,0.9740837,0.2519,0.6952392,0.9740837,0.0025852,0.811436,0.97798,
567,105.02,97.4339,0.9691712,0.2403,0.7120586,0.9691712,0.0024386,0.828822,0.97311,
568,105.741,97.0674,0.9638568,0.2291,0.7288284,0.9638568,0.0023094,0.845879,0.96774,
569,106.462,96.7008,0.9581349,0.2182,0.7455188,0.9581349,0.0021968,0.862525,0.96189,
570,107.184,96.3342,0.952,0.2076,0.7621,0.952,0.0021,0.878655,0.955552,
571,107.906,96.2796,0.9454504,0.1974,0.7785432,0.9454504,0.002017733,0.894208,0.948601,
572,108.63,96.225,0.9384992,0.1876,0.7948256,0.9384992,0.0019482,0.909206,0.940981,
573,109.354,96.1703,0.9311628,0.1782,0.8109264,0.9311628,0.0018898,0.923672,0.932798,
574,110.078,96.1157,0.9234576,0.169,0.8268248,0.9234576,0.001840933,0.937638,0.924158,
